2.2045 ,22.8647 ,0.0917 ,26.1803 ,
0.9461 ,-3.0611 ,0.2933 ,64.3785 ,
0.8753 ,-6.2754 ,0.3142 ,80.5231 ,
0.9705 ,-22.7235 ,0.0056 ,67.3343 ,
22.1097 ,-2.7240 ,1.8277 ,79.1643 ,
2.9447 ,-5.7565 ,0.2845 ,63.0997 ,
2.2153 ,22.9158 ,0.1052 ,34.0631 ,
1.1284 ,1.4215 ,0.0148 ,85.9390 ,
0.9706 ,-22.6443 ,0.0055 ,67.1108 ,
0.8537 ,15.0505 ,0.1283 ,87.6757 ,
21.3987 ,-11.4634 ,0.4625 ,33.0222 ,
2.9692 ,-5.8369 ,0.2845 ,61.7942 ,
2.2019 ,23.7302 ,0.1029 ,35.0167 ,
1.1285 ,1.2499 ,0.0146 ,86.5292 ,
0.9705 ,-22.5960 ,0.0051 ,65.1170 ,
0.8628 ,16.8041 ,0.0250 ,86.3037 ,
17.1366 ,-26.8085 ,0.0000 ,0.0000 ,
14.1839 ,-28.2360 ,0.0000 ,0.0000 ,
12.9672 ,-26.4873 ,0.7047 ,52.2540 ,
11.7732 ,-22.1506 ,0.4020 ,75.0176 ,
2.9640 ,-4.5016 ,0.2899 ,57.8132 ,
2.2160 ,24.0587 ,0.0896 ,17.7449 ,
1.1278 ,1.1711 ,0.0171 ,86.3055 ,
0.9707 ,-22.6380 ,0.0043 ,65.5370 ,
0.8441 ,12.6125 ,0.1780 ,88.0779 ,
12.1784 ,3.1666 ,2.3992 ,87.1337 ,
11.6175 ,-4.6245 ,1.3626 ,75.1396 ,
2.8922 ,-2.8168 ,0.0241 ,86.1980 ,
0.9118 ,-10.7627 ,0.2913 ,74.5492 ,
11.6309 ,15.8592 ,1.5966 ,57.3469 ,
8.9488 ,31.2186 ,1.0101 ,26.5578 ,
2.8735 ,-3.8879 ,0.2379 ,69.6640 ,
0.9161 ,-8.1417 ,0.2998 ,70.6432 ,
9.6657 ,24.3375 ,0.0000 ,0.0000 ,
7.1298 ,32.4171 ,0.5849 ,33.2297 ,
6.1665 ,32.5704 ,0.4788 ,61.1547 ,
4.7911 ,13.9021 ,1.1799 ,75.7066 ,
4.0753 ,9.2255 ,0.4705 ,84.7264 ,
0.9710 ,-22.5650 ,0.0064 ,65.6447 ,
14.1631 ,-12.3155 ,0.7100 ,63.6746 ,
9.5146 ,-42.7059 ,0.2880 ,61.3895 ,
8.8749 ,-35.6571 ,0.8021 ,60.5502 ,
8.2928 ,-33.0502 ,0.8715 ,58.0852 ,
6.1058 ,-17.4405 ,1.4889 ,62.8977 ,
2.8922 ,-3.0649 ,0.0402 ,85.6746 ,
0.9220 ,-9.8868 ,0.2933 ,70.7727 ,
15.5728 ,-26.1507 ,1.4199 ,47.7404 ,
14.2539 ,-30.7829 ,0.0000 ,0.0000 ,
11.5075 ,-40.1757 ,0.8311 ,15.5446 ,
10.1238 ,-43.3039 ,0.2303 ,64.8928 ,
2.9049 ,-3.9275 ,0.1932 ,56.4828 ,
2.2270 ,22.9370 ,0.1136 ,28.5217 ,
1.1287 ,0.9125 ,0.0089 ,85.0849 ,
0.8672 ,-5.3349 ,0.3169 ,83.5745 ,
15.5360 ,-18.2141 ,0.1652 ,9.9662 ,
14.3297 ,-10.0677 ,2.1363 ,80.3875 ,
2.8924 ,-3.2959 ,0.0357 ,85.9249 ,
2.1680 ,24.9978 ,0.0000 ,0.0000 ,
0.8968 ,-7.5888 ,0.3026 ,74.9793 ,
17.9286 ,12.8490 ,0.4001 ,20.4771 ,
15.1269 ,4.6735 ,1.4616 ,59.8780 ,
14.2909 ,-0.7883 ,0.0000 ,0.0000 ,
2.9327 ,-3.6634 ,0.1708 ,50.2104 ,
