0.9764 ,-20.5249 ,0.0156 ,58.1907 ,
0.8635 ,-0.1265 ,0.0044 ,83.0345 ,
13.9642 ,-11.5092 ,0.0000 ,0.0000 ,
11.6949 ,-11.8975 ,0.9381 ,36.2810 ,
10.2019 ,-10.4422 ,0.2627 ,70.2805 ,
9.1319 ,0.5468 ,1.0868 ,66.6441 ,
2.0482 ,30.2416 ,0.8281 ,78.6017 ,
0.9343 ,-10.2775 ,0.1856 ,62.0324 ,
22.4775 ,5.8732 ,0.5229 ,58.9396 ,
12.0287 ,32.6683 ,0.2061 ,46.5566 ,
11.4303 ,26.1153 ,1.0564 ,72.7811 ,
10.5207 ,14.5341 ,0.0000 ,0.0000 ,
9.1563 ,15.6424 ,1.0392 ,77.7056 ,
2.0034 ,27.4392 ,0.9854 ,79.7582 ,
1.1586 ,-5.3349 ,0.0276 ,85.2251 ,
0.9038 ,-10.5882 ,0.1752 ,81.2661 ,
19.3435 ,21.2946 ,0.0000 ,0.0000 ,
14.5456 ,32.9291 ,0.8663 ,23.0666 ,
12.7764 ,28.6479 ,0.6958 ,31.5493 ,
2.0075 ,16.7221 ,1.1387 ,73.0216 ,
1.1553 ,-5.1048 ,0.0735 ,82.5612 ,
0.9764 ,-20.4009 ,0.0150 ,58.5503 ,
0.8635 ,-0.0094 ,0.0045 ,83.1957 ,
18.6352 ,12.2007 ,1.5262 ,74.9847 ,
2.0104 ,13.4986 ,1.1732 ,73.1496 ,
1.1572 ,-3.5134 ,0.0561 ,85.6064 ,
0.9770 ,-20.1537 ,0.0060 ,69.8911 ,
0.8638 ,-0.0568 ,0.0050 ,84.0745 ,
16.0760 ,0.5000 ,0.3599 ,69.0806 ,
14.8034 ,-2.0059 ,0.5081 ,76.0786 ,
12.2788 ,-1.2417 ,0.8610 ,26.5269 ,
10.7813 ,-2.6626 ,0.2497 ,36.5555 ,
10.1062 ,-4.6389 ,0.4102 ,39.9105 ,
1.9959 ,18.5724 ,1.1297 ,74.7052 ,
1.1567 ,-5.0790 ,0.0650 ,87.0865 ,
0.9031 ,-10.2477 ,0.1686 ,80.7513 ,
20.0799 ,-33.9452 ,0.5197 ,22.3867 ,
11.4166 ,-39.6512 ,2.5968 ,68.3573 ,
9.2879 ,-21.2714 ,1.4181 ,62.9878 ,
2.7298 ,-19.5345 ,0.0000 ,0.0000 ,
2.0601 ,31.4582 ,0.8143 ,78.5671 ,
1.1629 ,-5.7625 ,0.0223 ,67.8704 ,
0.9049 ,-10.7847 ,0.1706 ,80.8876 ,
15.4691 ,-43.6864 ,0.2634 ,67.2302 ,
14.2358 ,-46.2828 ,0.9436 ,42.8054 ,
10.4569 ,-36.1778 ,0.0000 ,0.0000 ,
1.9969 ,18.0642 ,1.0951 ,72.9459 ,
1.1593 ,-5.1792 ,0.0487 ,83.1840 ,
0.9760 ,-20.5027 ,0.0200 ,57.1817 ,
0.8638 ,-0.3509 ,0.0057 ,85.5014 ,
18.3798 ,-26.0801 ,1.6056 ,61.0723 ,
3.0074 ,-5.1121 ,1.0849 ,56.8091 ,
1.9344 ,14.5427 ,1.1528 ,78.7138 ,
1.1597 ,-4.9899 ,0.0463 ,83.0604 ,
0.9765 ,-20.3947 ,0.0142 ,58.8804 ,
0.8637 ,-0.3663 ,0.0081 ,85.8280 ,
17.2963 ,-16.5656 ,1.3048 ,59.3046 ,
12.7342 ,-11.6047 ,0.8592 ,25.9268 ,
1.9725 ,14.9909 ,1.1417 ,75.0318 ,
1.1605 ,-5.1861 ,0.0442 ,85.4600 ,
0.9770 ,-20.2031 ,0.0069 ,68.8589 ,
0.8637 ,-0.3610 ,0.0065 ,85.5559 ,
21.3899 ,7.6269 ,0.8887 ,76.0121 ,
11.0826 ,-10.3217 ,0.6206 ,59.9310 ,
8.7907 ,0.9504 ,1.6519 ,62.0306 ,
2.1747 ,38.8557 ,0.0618 ,50.8909 ,
0.9020 ,-9.8860 ,0.1685 ,80.4857 ,
