-28.0520, -27.8973, -9.5710
-70.5837, -50.1758, 9.6695
-70.5837, -27.8973, 22.8340
-70.5837, -45.1125, 9.6695
-70.5837, -45.1125, 22.8340
-45.2672, -50.1758, -9.5710
-45.2672, -27.8973, 9.6695
-45.2672, -45.1125, -9.5710
-28.0520, -27.8973, -9.5710
-70.5837, -50.1758, 9.6695
-70.5837, -27.8973, 22.8340
-70.5837, -45.1125, 9.6695
-70.5837, -45.1125, 22.8340
-45.2672, -50.1758, -9.5710
-45.2672, -27.8973, 9.6695
-45.2672, -45.1125, -9.5710
-28.0520, -27.8973, -9.5710
-70.5837, -50.1758, 9.6695
-70.5837, -27.8973, 22.8340
-70.5837, -45.1125, 9.6695
-70.5837, -45.1125, 22.8340
-45.2672, -50.1758, -9.5710
-45.2672, -27.8973, 9.6695
-45.2672, -45.1125, -9.5710
-28.0520, -27.8973, -9.5710
-70.5837, -50.1758, 9.6695
-70.5837, -27.8973, 22.8340
-70.5837, -45.1125, 9.6695
-70.5837, -45.1125, 22.8340
-45.2672, -50.1758, -9.5710
-45.2672, -27.8973, 9.6695
-45.2672, -45.1125, -9.5710
-28.0520, -27.8973, -9.5710
-70.5837, -50.1758, 9.6695
-70.5837, -27.8973, 22.8340
-70.5837, -45.1125, 9.6695
-70.5837, -45.1125, 22.8340
-45.2672, -50.1758, -9.5710
-45.2672, -27.8973, 9.6695
-45.2672, -45.1125, -9.5710
